GEOID,margin,change_2008,change_2012,margin_2008,margin_2012,flips
16003,-0.5226752175904719,-0.06554212886278843,-0.11704688183113171,-0.3400862068965517,-0.40562833575934015,RRR
16005,-0.204632511371798,-0.0910875644785547,0.016442806232557727,-0.12998775312580102,-0.22107531760435573,RRR
16007,-0.6653005464480874,-0.13787728716629433,0.10968173562136685,-0.63710499490316,-0.7749822820694543,RRR
16009,-0.5574671445639188,-0.0710467363205115,-0.18886997596675015,-0.2975504322766571,-0.3685971685971686,RRR
16011,-0.4801804511278196,-0.09128987137351996,0.06611058601860775,-0.4550011657729074,-0.5462910371464273,RRR
16013,0.2868332711674748,-0.13039554166246603,0.08544029490692945,0.3317885179230114,0.20139297626054536,DDD
16015,-0.497115888830624,-0.04103175893598393,-0.13989011982307903,-0.31619401007156106,-0.357225769007545,RRR
16017,-0.35926085088096255,-0.093516425353801,-0.09669071708726384,-0.1690537084398977,-0.2625701337936987,RRR
16019,-0.4018226634404468,-0.08805643828582638,0.11586713455571218,-0.4296333597103326,-0.517689797996159,RRR
16021,-0.5531667635095875,-0.08428157931535135,-0.1321720451997283,-0.33671313899450783,-0.4209947183098592,RRR
16023,-0.6130081300813007,-0.054356242348036155,-0.03524763241411566,-0.5234042553191489,-0.5777604976671851,RRR
16025,-0.5084745762711864,-0.04015632523711943,-0.0880593513576916,-0.3802588996763754,-0.4204152249134948,RRR
16027,-0.4168303908772413,-0.018899840848747296,-0.04614008362016492,-0.35179046640832906,-0.37069030725707636,RRR
16029,-0.6602965403624381,-0.0911604468636904,0.06775064181318446,-0.6368867353119322,-0.7280471821756226,RRR
16031,-0.6007581315725117,-0.08671725004353836,0.12053772359661641,-0.6345786051255897,-0.7212958551691281,RRR
16033,-0.5618374558303887,0.12742276422764243,-0.046593553391364395,-0.6426666666666667,-0.5152439024390243,RRR
16035,-0.5651144435674822,-0.06060896988316339,-0.1568352227882614,-0.3476702508960574,-0.4082792207792208,RRR
16037,-0.5592377796188899,-0.055235445016209916,-0.043738841190015254,-0.4602634934126647,-0.5154989384288746,RRR
16039,-0.4696080732222483,0.025224687950741953,-0.1304852442831005,-0.36434751688988976,-0.3391228289391478,RRR
16041,-0.6393889798145118,-0.1510776226138859,0.23025387732834535,-0.7185652345289713,-0.8696428571428572,RRR
16043,-0.6017497812773404,-0.08804365403905023,0.10438603395878521,-0.6180921611970753,-0.7061358152361256,RRR
16045,-0.5973095297963289,-0.01756617251219833,-0.14957224505463884,-0.4301711122294917,-0.44773728474169006,RRR
16047,-0.5418994413407822,-0.04850655308237023,-0.07120776490467429,-0.42218512335373765,-0.4706916764361079,RRR
16049,-0.6370703267338759,-0.06513669642235842,-0.09969787775428407,-0.4722357525572334,-0.5373724489795918,RRR
16051,-0.6501089324618736,-0.09418198438241776,0.10483351547767472,-0.6607604635571306,-0.7549424479395483,RRR
16053,-0.491038364686713,-0.011559607192134502,-0.026287578876205586,-0.45319117861837294,-0.46475078581050744,RRR
16055,-0.4250490122153522,-0.08052624420734267,-0.08192732351513654,-0.262595444492873,-0.34312168870021564,RRR
16057,0.04556209761734442,-0.025352554820881223,0.0027995282847267378,0.06811512415349891,0.042762569332617684,DDD
16059,-0.55615234375,-0.0461590665943557,-0.05274601771593668,-0.4572472594397076,-0.5034063260340633,RRR
16061,-0.5861635220125787,-0.03987286593946715,-0.10504897092898735,-0.4412416851441242,-0.48111455108359136,RRR
16063,-0.471395881006865,-0.036709316646354684,-0.06730688521612532,-0.367379679144385,-0.4040889957907397,RRR
16065,-0.4933707292197858,-0.14734378360266898,0.3818027373358623,-0.7278296829529791,-0.8751734665556481,RRR
16067,-0.5414059088924466,-0.0793568683020992,0.03969261398149582,-0.5017416545718432,-0.5810985228739424,RRR
16069,-0.34131736526946105,-0.0272137542411357,-0.13265267684216142,-0.18145093418616393,-0.20866468842729963,RRR
16071,-0.6513539651837524,-0.15478527452507718,0.12461539814798528,-0.6211840888066605,-0.7759693633317377,RRR
16073,-0.6270063694267516,-0.014016550564611152,-0.10042205148905026,-0.5125677673730902,-0.5265843179377013,RRR
16075,-0.5723805147058824,-0.024596926214510595,-0.1329455529636811,-0.41483803552769066,-0.43943496174220126,RRR
16077,-0.3506163886874547,-0.049979353382846425,-0.044831264720512576,-0.2558057705840957,-0.30578512396694213,RRR
16079,-0.37363281249999997,-0.005742772021226195,-0.291659230526418,-0.07623080995235576,-0.08197358197358195,RRR
16081,-0.001607717041800627,-0.12599194301886096,0.11601333093520583,0.00837089504185451,-0.11762104797700645,DRR
16083,-0.45507799424248513,-0.06729772417113156,-0.020471492199493513,-0.36730877787186006,-0.4346065020429916,RRR
16085,-0.18564217610768363,-0.04638941680214759,-0.06996825864478468,-0.06928450066075137,-0.11567391746289896,RRR
16087,-0.5627384960718295,-0.03967654200361703,-0.09540993453869628,-0.42765201952951615,-0.4673285615331332,RRR
17001,-0.4677808727948004,-0.12740460136805182,-0.11596592850101134,-0.22441034292573725,-0.35181494429378907,RRR
17003,-0.08297872340425533,0.010294166832264029,-0.2195111427130243,0.12623825247650494,0.13653241930876897,DDR
17005,-0.3725231175693527,-0.13341293817988442,-0.2259854948866919,-0.013124684502776374,-0.1465376226826608,RRR
17007,-0.1432981174731533,-0.09874829077825048,-0.08652301801141676,0.04197319131651395,-0.05677509946173653,DRR
17009,-0.5548549810844893,-0.08990146079870698,-0.24774838209971772,-0.21720513818606457,-0.30710659898477155,RRR
17011,-0.1962464546496892,-0.05895339570185132,-0.1944425943887308,0.05714953544089291,-0.001803860260958412,DRR
17013,-0.38195254764683,-0.21459408706698357,-0.24220099485179902,0.07484253427195259,-0.139751552795031,DRR
17015,-0.2668905305574211,-0.03319140008134053,-0.28178357144558797,0.04808444096950737,0.014893040888166842,DDR
17017,-0.31128024980484,-0.14801106698731137,-0.1767677035275878,0.013498520710059192,-0.13451254627725218,DRR
17019,0.18301174313528612,-0.10457934606595332,0.11257950178457976,0.17501158741665968,0.07043224135070636,DDD
17021,-0.42327324416876655,-0.16748577269375298,-0.19260866352799377,-0.0631788079470198,-0.23066458064077278,RRR
17023,-0.4723763874873864,-0.24433136107754422,-0.14756722718204296,-0.08047779922779924,-0.32480916030534346,RRR
17025,-0.6300787401574803,-0.20852786838537984,-0.18898192228341132,-0.23256894948868917,-0.441096817874069,RRR
17027,-0.48607842011596536,-0.2013880293649955,-0.186503952030859,-0.09818643872011085,-0.29957446808510635,RRR
17029,-0.25978647686832745,-0.14289990459062124,-0.14886785152887622,0.03198127925117,-0.11091862533945124,DRR
17031,0.531411098432174,-0.040309488433192264,0.037776187281934326,0.533944399583432,0.4936349111502397,DDD
17033,-0.4903307014532555,-0.18673633419751,-0.17356917282042944,-0.13002519443531607,-0.3167615286328261,RRR
17035,-0.56991563453599,-0.14586965360228382,-0.2171299876993517,-0.2069159932343545,-0.3527856468366383,RRR
17037,0.03153669724770641,-0.11243019927004427,-0.023778205896457905,0.1677451024142086,0.05531490314416432,DDD
17039,-0.41913710958178935,-0.13598260124267114,-0.14983826683161922,-0.133316241507499,-0.26929884275017013,RRR
17041,-0.4574740695546065,-0.15507302219765462,-0.08973948680166233,-0.21266156055528956,-0.3677345827529442,RRR
17043,0.1444410389296777,-0.09682945830705386,0.133435780640205,0.10783471659652655,0.011005258289472686,DDD
17045,-0.4876566654006836,-0.24895700102771912,-0.15935381337357013,-0.07934585099939434,-0.32830285202711346,RRR
17047,-0.7051744885679904,-0.2138502654016165,-0.19371228286786646,-0.2976119402985074,-0.5114622057001239,RRR
17049,-0.6024894370218111,-0.1600508803181409,-0.08241479667991025,-0.36002376002375996,-0.5200746403419009,RRR
17051,-0.578980294025649,-0.18707050542104903,-0.23364532579468256,-0.1582644628099174,-0.34533496823096643,RRR
17053,-0.47936210131332085,-0.13839553285215672,-0.05095717290839247,-0.29000939555277166,-0.4284049284049284,RRR
17055,-0.4483458927903372,-0.14008239522775934,-0.28015341763124374,-0.02811007993133413,-0.16819247515909347,RRR
17057,-0.14933215167436853,-0.10281193840858888,-0.259777580171373,0.21325736690559333,0.11044542849700445,DDR
17059,-0.47469523457702256,-0.31111033172394414,-0.29474964577018226,0.13116474291710384,-0.1799455888068403,DRR
17061,-0.5264100268576545,-0.1792647485581656,-0.27240789238593627,-0.07473738591355261,-0.2540021344717182,RRR
17063,-0.23191461892671172,-0.10601953129906433,-0.14285417833172026,0.016959090704072866,-0.08906044059499146,DRR
17065,-0.5784408084696824,-0.1984757704280729,-0.24933652021796965,-0.13062851782363982,-0.32910428825171273,RRR
17067,-0.47045280122793554,-0.07019687567674726,-0.2925359973644738,-0.1077199281867145,-0.17791680386346176,RRR
17069,-0.5740223463687151,-0.14610831438006144,-0.2336789987292301,-0.19423503325942354,-0.340343347639485,RRR
17071,-0.2842524161455372,-0.054239778630064905,-0.4067299946208735,0.1767173571054012,0.1224775784753363,DDR
17073,-0.20989123743074078,-0.04659035056141142,-0.24068640230205074,0.07738551543272137,0.030795164871309955,DDR
17075,-0.5530453365898336,-0.14838856473651785,-0.10662793984390118,-0.29802883200941455,-0.4464173967459324,RRR
17077,0.03213226632002275,-0.07391871717804477,-0.1117541238182414,0.21780510731630892,0.14388639013826415,DDD
17079,-0.596830985915493,-0.2364570173027265,-0.18477467023038496,-0.17559929838238153,-0.41205631568510803,RRR
17081,-0.4276722160127066,-0.12071876311927254,-0.1996084905225105,-0.10734496237092356,-0.2280637254901961,RRR
17083,-0.46119552361022653,-0.2110575593705334,-0.2230189998628624,-0.027118964376830756,-0.23817652374736414,RRR
17085,-0.1463737427210164,-0.09329910660265134,-0.15801080633113102,0.10493617021276597,0.011637063610114629,DDR
17087,-0.5759566431269503,-0.07567084802389407,-0.15441221435403063,-0.3458735807490256,-0.42154442877291964,RRR
17089,0.10481904180041768,-0.1069219776125282,0.09382525161280203,0.11791576780014384,0.010993790187615649,DDD
17091,-0.1301765141105592,-0.08015850164618415,-0.09631508010849371,0.04629706764411867,-0.03386143400206548,DRR
17093,-0.0014244750716862487,-0.10542072197542834,0.03189828631958136,0.07209796058416074,-0.03332276139126761,DRR
17095,-0.02906279162778297,-0.025249493607244045,-0.2027460977537388,0.19893279973319988,0.17368330612595584,DDR
17097,0.2020558777016342,-0.11278617731730933,0.11859993268732077,0.19624212233162275,0.08345594501431342,DDD
17099,-0.14365840419757553,-0.11488154401304518,-0.13978612590137796,0.1110092657168476,-0.0038722782961975732,DRR
17101,-0.5333443380653682,-0.24902123190762004,-0.22511257984195865,-0.05921052631578949,-0.30823175822340954,RRR
17103,-0.19910904512880107,-0.04311650482956064,-0.1257805045105408,-0.03021203578869963,-0.07332854061826027,RRR
17105,-0.40314170251596926,-0.12258707414056791,-0.08842662837540138,-0.19212799999999997,-0.3147150741405679,RRR
17107,-0.39254898798483995,-0.1517828991536347,-0.07179896724311591,-0.16896712158808935,-0.32075002074172404,RRR
17109,-0.11465307364576988,-0.07027284729226652,-0.10019988591492035,0.05581965956141699,-0.014453187730849526,DRR
17111,-0.07509900646147433,-0.14161352965094887,0.013070803167646083,0.053443720021828456,-0.08816980962912041,DRR
17113,-0.012800649254832486,-0.12206232605490525,0.0970900596383566,0.012171617161716164,-0.10989070889318908,DRR
17115,-0.17734082397003742,-0.06224290403903576,-0.12562197491381955,0.010524054982817888,-0.051718849056217875,DRR
17117,-0.3408958956723684,-0.16882595426301,-0.27035805654814177,0.09828811513878338,-0.07053783912422662,DRR
17119,-0.15288948294271737,-0.10572945814385482,-0.13912318343180474,0.09196315863294219,-0.013766299510912627,DRR
17121,-0.4380629313369985,-0.17183976495978665,-0.24629688211091372,-0.01992628426629811,-0.19176604922608476,RRR
17123,-0.3335561497326204,-0.1326292476931984,-0.19082110699757765,-0.010105795041844334,-0.14273504273504273,RRR
17125,-0.3148005544432466,-0.122357925250006,-0.2513439217901854,0.058901292596944765,-0.06345663265306123,DRR
17127,-0.49096610422577275,-0.10305698768047622,-0.1543995145414001,-0.23350960200389642,-0.33656658968437264,RRR
17129,-0.37052954719877207,-0.1509958837088391,-0.07009059418300234,-0.14944306930693063,-0.3004389530157697,RRR
17131,-0.20363636363636362,-0.04518342966820088,-0.2775758996101157,0.11912296564195296,0.07393953597375208,DDR
17133,-0.36653921669939027,-0.16145073883855682,-0.09846900100411715,-0.1066194768567163,-0.2680702156952731,RRR
17135,-0.3949761134227154,-0.16809096456469752,-0.2533788167936871,0.026493667935669263,-0.14159729662902826,DRR
17137,-0.2959459459459459,-0.14558401553216832,-0.1422853330061048,-0.008076597407672803,-0.15366061293984112,RRR
17139,-0.47334076078306536,-0.1424863424728129,-0.20257965792686594,-0.12827476038338653,-0.2707611028561994,RRR
17141,-0.2604885710742777,-0.09114782502521446,-0.09324416657220208,-0.07609657947686116,-0.16724440450207562,RRR
17143,0.0306819043766276,-0.09482695434249006,-0.013125724655013327,0.13863458337413098,0.04380762903164093,DDD
17145,-0.44490581324691103,-0.13825317727457292,-0.26813337634252316,-0.03851925962981495,-0.17677243690438788,RRR
17147,-0.3299116997792495,-0.14100507549726726,-0.0631148696425779,-0.12579175463940434,-0.2667968301366716,RRR
17149,-0.5764940239043824,-0.16622174707104914,-0.22211576422829127,-0.18815651260504201,-0.35437825967609116,RRR
17151,-0.6083099906629319,-0.16472050611605304,-0.220371196783544,-0.22321828776333486,-0.3879387938793879,RRR
17153,-0.26069469835466175,-0.07203652616496653,-0.20241964007960345,0.01376146788990823,-0.0582750582750583,DRR
17155,-0.19922879177377895,-0.1382461110959763,-0.21741060995559713,0.15642792927779448,0.018181818181818188,DDR
17157,-0.46385796815555874,-0.16645493275328221,-0.2879963783834632,-0.009406657018813325,-0.17586158977209554,RRR
17159,-0.5432082625179762,-0.17869047683158218,-0.21445242620926974,-0.15006535947712424,-0.3287558363087064,RRR
17161,0.08282026439978746,-0.027521413457691102,-0.13594127122221328,0.24628294907969184,0.21876153562200074,DDD
17163,0.05681181857109918,-0.0806418846025394,-0.08682737584404815,0.22428107901768674,0.14363919441514733,DDD
17165,-0.5010541110330289,-0.20074107716579853,-0.2114085886449692,-0.08890444522226115,-0.2896455223880597,RRR
17167,-0.09186463765464103,-0.1297147303846512,-0.00577494233029352,0.043625035060303685,-0.08608969532434751,DRR
17169,-0.3779342723004695,-0.10544324132046129,-0.2900165345112664,0.017525503531258202,-0.08791773778920309,DRR
17171,-0.5486963190184049,-0.12458603040794819,-0.2837256732258413,-0.14038461538461539,-0.2649706457925636,RRR
17173,-0.537695719069599,-0.13887603624445732,-0.20089918227306225,-0.19792050055207944,-0.33679653679653676,RRR
17175,-0.3744075829383886,-0.10899608370375707,-0.21174792854319702,-0.053663570691434515,-0.1626596543951916,RRR
17177,-0.16295531632502586,-0.08313188406665278,-0.14647467039769269,0.06665123813931961,-0.01648064592733317,DRR
17179,-0.27832774783401026,-0.11800150146364269,-0.09982886171161476,-0.06049738465875282,-0.1784988861223955,RRR
17181,-0.39322191272051993,-0.10073218202715822,-0.17346823003517825,-0.11902150065818345,-0.21975368268534168,RRR
17183,-0.29359465247582583,-0.13825490329473233,-0.16118058636775695,0.00584083718666345,-0.13241406610806888,DRR
17185,-0.5300146412884333,-0.23076762414473023,-0.16227019251554675,-0.13697682462815636,-0.3677444487728866,RRR
17187,-0.16498014602280003,-0.02616754160943946,-0.2196445884711511,0.08083198405779052,0.05466444244835106,DDR
17189,-0.5543156762570584,-0.1736857992463285,-0.23804288760074505,-0.14258698940998482,-0.3162727886563133,RRR
17191,-0.7130466208890496,-0.23030329136207822,-0.13049453755571627,-0.3522487919712551,-0.5825520833333333,RRR
17193,-0.5764144512610769,-0.2698293032714334,-0.21642011377523324,-0.0901650342144103,-0.3599943374858437,RRR
17195,-0.061762176530372914,-0.005401914626226523,-0.23193448326741112,0.17557422136326473,0.1701723067370382,DDR
17197,0.06313398591836333,-0.07699205370598017,0.008120593077314608,0.1320054465470289,0.055013392841048725,DDD
17199,-0.4077922893381892,-0.10154562499281433,-0.15860723632374324,-0.1476394280216316,-0.24918505301444593,RRR
17201,7.413268918412541e-4,-0.07250093289953963,-0.05467788913720473,0.1279201489285856,0.05541921602904598,DDD
17203,-0.40852799033427306,-0.1250022061494464,-0.01703705041692638,-0.2664887337679003,-0.3914909399173467,RRR
18001,-0.5186448385629832,-0.1371248447460987,-0.12428621893343894,-0.2572337748834455,-0.3943586196295442,RRR
18003,-0.19207169384789274,-0.12382037934827284,-0.024811810494936748,-0.04343950400468316,-0.167259883352956,RRR
18005,-0.33007305070758325,-0.14156674335932495,-0.07575947231298463,-0.11274683503527366,-0.2543135783945986,RRR
18007,-0.46610629067245124,-0.16443932990251275,-0.13910796758692856,-0.16255899318300993,-0.3269983230855227,RRR
18009,-0.4316738373284163,-0.16290695933836935,-0.26637761131112764,-0.0023892666789193107,-0.16529622601728866,RRR
18011,-0.2911454651627378,-0.12001952261799786,0.08668919612002529,-0.25781513866476524,-0.3778346612827631,RRR
18013,-0.3144115796098175,-0.1417062012185425,-0.1471312008617902,-0.02557417752948482,-0.16728037874802731,RRR
18015,-0.5068841837325003,-0.17425479450127335,-0.204195323297161,-0.12843406593406598,-0.3026888604353393,RRR
18017,-0.4181856569779717,-0.13164666695686816,-0.2012518246214997,-0.08528716539960385,-0.216933832356472,RRR
18019,-0.21678348684083493,-0.02780556690287045,-0.1183021734738472,-0.07067574646411728,-0.09848131336698773,RRR
18021,-0.549183943537715,-0.22194019580142793,-0.21201777143089007,-0.11522597630539705,-0.337166172106825,RRR
18023,-0.4785522788203753,-0.17650314359085878,-0.17196521011654042,-0.13008392511297612,-0.3065870687038349,RRR
18025,-0.3644980611805257,-0.060233864953138816,-0.28170939015656055,-0.022554806070826328,-0.08278867102396514,RRR
18027,-0.6234402440151585,-0.15525139968573315,-0.11602560986881705,-0.3521632344606083,-0.5074146341463415,RRR
18029,-0.5515487555759369,-0.04716545988951526,-0.15496618266486156,-0.34941711302156003,-0.3965825729110753,RRR
18031,-0.5697799248523887,-0.16151381833132217,-0.16446366563624587,-0.24380244088482067,-0.40531625921614284,RRR
18033,-0.4799432019879304,-0.16460761286163816,-0.16343168802418717,-0.15190390110210505,-0.3165115139637432,RRR
18035,-0.13427095923524884,-0.11857040639689348,-0.1654709236543913,0.14977037081603595,0.031199964419142467,DDR
18037,-0.3969146553869122,-0.23487023280766,-0.12013760868213386,-0.04190681389711831,-0.2767770467047783,RRR
18039,-0.3189655172413793,-0.1530478798980766,-0.05399175080855495,-0.11192588653474772,-0.26497376643282433,RRR
18041,-0.4813221406086044,-0.11280710054263265,-0.31271288407358117,-0.05580215599239058,-0.16860925653502323,RRR
18043,-0.1978489509011152,-0.04238943168144221,-0.05435652773159244,-0.10110299148808055,-0.14349242316952276,RRR
18045,-0.5555408095554082,-0.19771246425725403,-0.21423860170841058,-0.14358974358974358,-0.3413022078469976,RRR
18047,-0.6083719240897121,-0.08693476351640822,-0.1808151059078939,-0.34062205466540996,-0.4275568181818182,RRR
18049,-0.48002844613014106,-0.171325960995511,-0.14825389530562721,-0.16044858982900284,-0.33177455082451385,RRR
18051,-0.4753293722552312,-0.177596914174812,-0.16563573731195286,-0.13209672076846635,-0.30969363494327834,RRR
18053,-0.39097450336305334,-0.08913083873989758,-0.17100218776091763,-0.13084147686223813,-0.2199723156021357,RRR
18055,-0.5301204819277109,-0.16782322108681524,-0.21687206456824176,-0.14542519627265388,-0.3132484173594691,RRR
18057,-0.19326357096141267,-0.12070402765230343,0.14978750931594498,-0.22234705262505422,-0.34305108027735765,RRR
18059,-0.4430622533976326,-0.11448889532049994,-0.03271606090608192,-0.29585729717105075,-0.4103461924915507,RRR
18061,-0.4397025541545425,-0.04786111084148892,-0.21147551550364563,-0.18036592780940797,-0.22822703865089689,RRR
18063,-0.33782684028142396,-0.11441810622046722,0.010291519961058482,-0.23370025402201522,-0.34811836024248244,RRR
18065,-0.43517737534110645,-0.1304135771911762,-0.2655030448312943,-0.03926075331863599,-0.16967433050981218,RRR
18067,-0.33367254030314397,-0.08152766977923165,-0.1906028241278891,-0.06154204639602323,-0.14306971617525488,RRR
18069,-0.5032445460725542,-0.12504725129765282,-0.10578181216833593,-0.27241548260656545,-0.39746273390421827,RRR
18071,-0.5103299937737024,-0.13758856559404425,-0.2362155849656602,-0.1365258432139979,-0.27411440880804216,RRR
18073,-0.4524592614740619,-0.050691566889108364,-0.19788419943932245,-0.2038834951456311,-0.25457506203473945,RRR
18075,-0.47683446030553467,-0.12169504716476737,-0.2766066410421503,-0.07853277209861698,-0.20022781926338434,RRR
18077,-0.3090895773822603,-0.04506570123161635,-0.2048689465731791,-0.05915492957746482,-0.10422063080908117,RRR
18079,-0.525560538116592,-0.14413388573112018,-0.30126785518976273,-0.08015879719570906,-0.22429268292682925,RRR
18081,-0.4190507394224611,-0.1292554955012048,-0.03514003622737455,-0.2546552076938818,-0.3839107031950866,RRR
18083,-0.4708043310131477,-0.22431990836429844,-0.18133585957042742,-0.06514856307842187,-0.2894684714427203,RRR
18085,-0.5432015042692888,-0.14875687001254662,-0.021045815646534405,-0.3733988186102078,-0.5221556886227544,RRR
18087,-0.5169349780472506,-0.14293646884017802,-0.1591634022636525,-0.21483510694342012,-0.35777157578359814,RRR
18089,0.20369722042790722,-0.03317756924109877,-0.10591132049735963,0.3427861101663656,0.30960854092526685,DDD
18091,-0.06334276129711242,-0.09465008118623075,-0.18907248360200468,0.22037980349112302,0.12572972230489227,DDR
18093,-0.5130012531328321,-0.12228507009661638,-0.18514803800546137,-0.20556814503075432,-0.3278532151273707,RRR
18095,-0.2534343564374644,-0.11048409005733734,-0.20833219871357672,0.06538193233344963,-0.045102157723887704,DRR
18097,0.2249760820324957,-0.06147540866181567,0.0026223248843462166,0.28382916580996514,0.22235375714814948,DDD
18099,-0.41061345320980214,-0.15268868872817698,-0.12223743294523703,-0.13568733153638812,-0.2883760202645651,RRR
18101,-0.5855687253067166,-0.11410677710518918,-0.18265917438957546,-0.2888027738119519,-0.4029095509171411,RRR
18103,-0.534712950600801,-0.11449488869370522,-0.2255039685180219,-0.19471409338907392,-0.30920898208277914,RRR
18105,0.23307215930475245,-0.1301885241359892,0.04162815951445836,0.3216325239262833,0.19144399979029408,DDD
18107,-0.5078516759039324,-0.18521102288286184,-0.12329488920033133,-0.19934576382073926,-0.3845567867036011,RRR
18109,-0.5607708452585385,-0.14047013709805534,-0.14960548758500847,-0.2706952205754747,-0.41116535767353,RRR
18111,-0.46125970664365834,-0.0790103875455953,-0.27042136210881573,-0.1118279569892473,-0.1908383445348426,RRR
18113,-0.48491580916744625,-0.18186438914483893,-0.14934575253114973,-0.1537056674914576,-0.3355700566362965,RRR
18115,-0.49024306744265667,-0.08117406096543067,-0.21887024019895318,-0.1901987662782728,-0.2713728272437035,RRR
18117,-0.4583740234375,-0.07406574030814833,-0.24258184236754116,-0.1417264407618105,-0.21579218106995884,RRR
18119,-0.49164426785088233,-0.17254965473156775,-0.21566744053669523,-0.10342717258261935,-0.2759768273141871,RRR
18121,-0.5156720916214588,-0.18457518394126932,-0.18965520750787473,-0.14144170017231472,-0.32601688411358404,RRR
18123,-0.1854748603351955,-0.1124498289303944,-0.3014113682717034,0.2283863368669023,0.1159365079365079,DDR
18125,-0.5188221515810607,-0.1670293383940531,-0.2653628198227077,-0.0864299933642999,-0.253459331758353,RRR
18127,-0.06588884771190878,-0.033021636321803216,-0.10485433190528493,0.07198712051517936,0.03896548419337614,DDR
18129,-0.3916740194112457,-0.16053088619940048,-0.1547199870212571,-0.0764231461905881,-0.23695403238998858,RRR
18131,-0.462905294009892,-0.117122752567762,-0.1911883093831092,-0.1545942320590208,-0.2717169846267828,RRR
18133,-0.49480122324159026,-0.20563540943073372,-0.16954270852613718,-0.11962310528471937,-0.3252585147154531,RRR
18135,-0.4818967974912097,-0.15255191862692224,-0.24153954947864714,-0.08780532938564034,-0.24035724801256259,RRR
18137,-0.5670660997294164,-0.09037748645227034,-0.18074178032670302,-0.295946832950443,-0.38632431940271333,RRR
18139,-0.5221790962018298,-0.20671224088854173,-0.17888276827697924,-0.1365840870363088,-0.34329632792485054,RRR
18141,0.002065413708624675,-0.13555747640038812,-0.03300106988727064,0.17062395999628344,0.035066483595895315,DDD
18143,-0.3752049852410626,-0.04244006777643089,-0.3131637008373928,-0.019601216627238904,-0.062041284403669794,RRR
18145,-0.47076803378904075,-0.14486762827381416,-0.13550550395610517,-0.19039490155912142,-0.3352625298329356,RRR
18147,-0.37188094999498944,-0.156795765154002,-0.21881762762656842,0.0037324427855809916,-0.15306332236842102,DRR
18149,-0.4162730785744955,-0.13834349415275615,-0.31015016333574746,0.03222057891400809,-0.10612291523874806,DRR
18151,-0.43862419332692565,-0.17147248686531796,-0.16889071395489202,-0.09826099250671566,-0.2697334793720336,RRR
18153,-0.47026521789928727,-0.1996749574672836,-0.26387197302594584,-0.0067182874060578435,-0.20639324487334143,RRR
18155,-0.4401189510678562,-0.04508713247306123,-0.312064785627762,-0.08296703296703295,-0.12805416544009418,RRR
18157,-0.055037180883815706,-0.1522587881242619,-0.019076832177404024,0.11629843941785023,-0.03596034870641168,DRR
18159,-0.5328894806924102,-0.1642837459865934,-0.21503476243035996,-0.1535709722754568,-0.3178547182620502,RRR
18161,-0.5256760862959586,-0.07387096774193547,-0.20180511855402317,-0.25,-0.32387096774193547,RRR
18163,-0.16309340457141303,-0.13045903542379067,-0.057242899074479214,0.02460852992685686,-0.10585050549693381,DRR
18165,-0.34877384196185285,-0.20709589848331722,-0.28085103387797494,0.13917309039943931,-0.0679228080838779,DRR
18167,-0.149674782565355,-0.14970633437122677,-0.15827623202243551,0.1583077838283073,0.008601449457080523,DDR
18169,-0.5019923258559622,-0.1622619727591148,-0.13916802882318297,-0.20056232427366444,-0.36282429703277924,RRR
18171,-0.5239185750636133,-0.1743038624575446,-0.24681331190571854,-0.10280140070035015,-0.27710526315789474,RRR
18173,-0.33491432579578473,-0.1356790398493974,-0.07071618599871599,-0.12851909994767136,-0.26419813979706874,RRR
18175,-0.48963275347039187,-0.07127931921581154,-0.2452441905571014,-0.17310924369747893,-0.24438856291329047,RRR
18177,-0.3012627546033856,-0.10792886514189598,-0.15485619182126836,-0.03847769764022124,-0.14640656278211722,RRR
18179,-0.558407346078579,-0.13624202543056746,-0.10846532829736522,-0.31369999235064633,-0.4499420177812138,RRR
18181,-0.4262083993660856,-0.15273944387896116,-0.1906232231568561,-0.08284573233026837,-0.23558517620922953,RRR
18183,-0.506313852401802,-0.1741399735883266,-0.11739905658540067,-0.21477482222807476,-0.38891479581640137,RRR
19001,-0.3484649698241931,-0.047525690012736654,-0.26738388874311203,-0.03355539106834443,-0.08108108108108109,RRR
19003,-0.3941120607787274,-0.06925153160405051,-0.3574987884675146,0.0326382592928377,-0.03661327231121281,DRR
19005,-0.2415137945977177,-0.1007738782714589,-0.2831924793395695,0.14245256301331066,0.04167868474185177,DDR
19007,-0.3616362451108214,-0.014853637238970707,-0.3280093435896044,-0.018773264282246294,-0.033626901521217,RRR
19009,-0.3094958968347011,-0.08580900624098564,-0.25424567988358737,0.030558789289871935,-0.055250216951113706,DRR
19011,-0.25671771164403345,-0.050105558001024286,-0.2511554211213208,0.04454326747831161,-0.005562290522712676,DRR
19013,0.073860725098983,-0.021799628843427676,-0.1284895526746575,0.22414990661706818,0.2023502777736405,DDD
19015,-0.13686954071569452,-0.009860385213616929,-0.20331379982050407,0.07630464431842648,0.06644425910480956,DDR
19017,-0.1368001181858472,-0.06632340125234049,-0.16362463489497353,0.09314791796146682,0.026824516709126334,DDR
19019,-0.1502145922746781,-0.046099918157348097,-0.2888951807891536,0.1847805066718236,0.1386805885144755,DDR
19021,-0.2472819521623581,-0.0842956407365546,-0.14540911427615982,-0.017577197149643675,-0.10187283788619828,RRR
