GEOID,blue_share,pink_share,white_share,all_change,blue_change,pink_change,white_change,collar
01077,0.7488262558972163,1.191937130359957,1.3012547798848069,0.01052199586277317,0.03447631360565802,-0.006368683193116309,0.02116414189935396,white
01079,2.12746314940894,1.1868185697055453,0.4777759439683198,0.04058995907804843,0.09658697616431487,-0.02586660699863571,-0.025118750273582756,blue
01081,1.1010132229777552,0.9731617946067773,0.7046211481538203,-0.01205943310374411,0.009283011623649784,-0.010468840849221738,-0.02433187013985817,blue
01083,1.1030912794711303,0.9273322541270562,0.616322404053604,-0.005057412484471791,0.016660878454821337,-0.03708603963905306,-0.024191348691642155,blue
01085,6.305176624620614,0.34022002315701744,0.4730863840888758,0.007853693136978823,-0.028822275136175513,-0.5890097571002854,0.0368227706463445,blue
01087,1.2104516113240034,1.406233711359696,0.18786130400019763,0.01572294898561898,-0.13524447987412838,-0.013312511120110948,0.0031755559605816997,blue
01089,0.34126979793970214,1.0143831708547097,1.1886427592774815,-0.008163240301100449,0.025508185274908245,-0.037173765887861,-0.01645969677194542,white
01091,1.8580165477907074,0.8245884139964387,0.853000534192917,0.010160034172763444,0.03375369224413929,-0.013363288255545036,-0.005604671243563453,blue
01093,0.9253434242488199,1.0207452527685368,0.7027336448247897,0.014671640959716393,0.02023228445589147,0.0049568503095884005,-0.015599221899392756,blue
01095,1.0930413390566716,0.8220650075935511,1.1954159349417839,0.0012227219093949525,0.00511543361048068,-0.012494061805150303,0.004000001873099668,white
01097,1.3545979646177335,0.9214350504080008,1.1644302354844853,0.005522289147932935,-0.006070006901982372,0.012775305561480498,-0.009390682119052241,white
01099,0.8296971166563691,0.9365595620760758,1.4399986361688724,0.03730572732959547,0.04448678307151558,0.022308583268738757,0.016244380049227302,white
01101,0.4037516574461432,1.0562754955878932,1.2682241309339508,0.008038229103041883,0.00880860970093501,-0.008366762123643701,0.02747531177881426,white
01103,0.716815438207834,1.0041022918918094,0.8986510134793956,0.005208158670672569,0.001121902960623078,-9.638631448349421e-4,0.011464379253911383,white
01105,1.194433556138571,0.5212510793630065,0.7761857649323459,6.383080666928053e-4,3.985783048307323e-4,-0.018946282961635474,-0.019245455431040205,white
01107,2.2122717085967545,1.435439013189021,0.8347017523794832,0.024256215925351376,-0.003799456188617145,0.014285300610312857,-0.025341675922537332,blue
01109,1.0689114980409897,0.717282177854386,0.620159505297187,-0.0014345330803863354,-0.054888363787049275,-0.016741271850674887,-0.04568545442612838,blue
01111,3.751940022547772,1.1487632628766629,0.8718024772889641,0.026307814871112323,0.03257948556863839,0.034706853277489694,-0.003667473626454076,blue
01113,1.1609293767676805,0.8071118668521648,0.5424216144882481,-0.01475624430468484,-0.21289328965850499,-0.020565516611495673,0.0012468107241761061,white
01115,1.0374252807958315,0.8000746539784004,0.4394365035336462,-0.030509032047419636,-0.054878369796194724,-0.03293541498227195,-0.03668736844789265,blue
01117,0.8666470987519856,0.5485233083009543,1.3680554344422409,-0.01652459086775534,0.0019225146492247269,-0.025992870787359713,-0.035108506434946354,white
01119,0.9188249637207183,0.7676555071845439,0.6481723032964042,7.199997443147144e-4,-0.0480332523311537,0.007190661737650828,-0.04319406841415809,blue
01121,2.1572352918063675,0.8183756448931043,0.3300566495346797,0.0022117341858114204,0.015495815954499403,-0.0077658664968198845,-0.0036136072606344216,blue
01123,0.6680643112028744,1.3811298813210005,0.8256789633719205,0.03643241923580533,-0.0139214943829996,-8.685243476957982e-5,0.020188562264934075,white
01125,1.7377340859298132,0.9731665222661424,0.656403713784248,-0.005029871866424829,-0.005158897387461248,0.002641141179407269,-0.004183791313658603,blue
01127,3.4008385049300696,1.3137459467480423,0.47114090030831857,0.010517803091221167,-0.0425939849042833,-0.0030748307557210697,0.01703422195067693,blue
01129,3.914218917598813,0.5067396678626284,0.27025755150044595,-0.07692981575005473,-0.1525100680258361,-0.026877385602810187,0.02594525257719682,blue
01131,1.6966478091040116,0.9736981486116157,1.0866014972663993,0.019348361665549606,0.011367049380695705,-0.0064719372639183035,-0.013296272948286492,white
01133,1.0495489420790707,0.6847467450708481,0.8773362530060618,0.03826848409557587,0.04804830782157336,0.005785830666000902,-0.041659415664211684,white
04001,1.4353719186862626,2.1671288134155415,0.43694135435139037,-0.010121249702110013,-0.26074432647958756,-0.06492244485375909,-0.01050060806197819,blue
04003,0.5686470925027731,0.9993071587896125,1.0647626144829938,0.013851760086840836,0.04299119318995054,7.574339973065892e-4,0.004467144722937277,white
04005,0.5964064696366369,0.8507233161109543,1.2188929462691995,-0.009247191208972282,-0.1417441272119021,-0.025881515277713395,-0.008588852835035955,white
04007,10.475584500163679,1.4201576799675284,0.3999163114458163,0.004157348764410496,-0.11178200734224525,0.01077495213645594,0.03787514171792877,blue
04009,3.5914503757681864,1.0413281304322708,0.5603882625611969,-0.030611691908323822,-0.6432486092401878,-0.05162818685419137,-0.02731284388085401,blue
04011,5.934085641525112,0.4021775479363926,1.1131901056051372,-0.3096346330036199,-8.331524752475248,-0.3449666027127327,-1.3646717391080625,blue
04012,3.5016753531496567,1.1318549827213287,0.320955985934844,-0.061014613464946986,-0.07936936200302075,-0.045008138838829884,-0.14185503214557163,blue
04013,0.46992629664469154,0.9179324744041581,1.1094906266904028,-0.0021974855517228886,0.020273367261691832,-0.0342051328699415,-0.0046901855363096325,white
04015,2.191202193681837,1.6091903826868157,0.725568007110868,0.016117439805829126,-0.02186666268817413,-0.02241252577752877,0.041505563323658276,pink
04017,1.2007611063444579,1.0060276443490026,0.8348408001592851,0.0016955379714892582,0.010517327683374933,-0.04210158037253757,0.023404278261057777,white
04019,1.1158231350358898,1.2844174812242921,0.7977591178369333,0.004991070352203375,0.027531317420350254,-0.021871120058707737,0.007946595691807834,blue
04021,3.67527289280963,1.1568584916392202,0.4742907917647968,-0.02774587781386991,-0.020285510152085684,-0.07981357542339404,-0.029983368149614477,blue
04023,5.309869140321682,0.6858736923135319,0.32023908993935346,0.010032539941436446,0.025803613854390273,-0.0193776642972447,-0.00946378696944573,blue
04025,3.617849057010949,1.6572338775584108,0.5254338018408974,0.002074862642263575,0.009422612389454877,-0.0383229998742063,0.015482357277419067,blue
04027,3.689160198688142,1.1683749822867922,0.5417564496644558,0.0029855976111402005,0.006926440501801601,-0.016586783918739623,-0.009662379834471713,blue
05001,2.1086611253982968,0.635373433612126,0.9307073820690057,0.0036253524194279963,0.0025301569757243737,0.008281951770559215,-0.010811048563566262,blue
05003,1.6748181997838383,0.6409273645025338,0.5111745281818535,0.025265744933459476,-0.051636213104357134,-0.043254809138467146,0.036010190149677115,blue
05005,0.6994461378394977,1.1485747475852917,1.0923734458746077,-0.0025775747730981346,0.0056054151329686715,-0.051070844598918794,-0.0308476412618645,white
05007,0.6678474918627503,0.586079470039461,1.1489959040030664,-0.01727570944757747,0.001801003376751742,-0.04951910405977315,-0.015544269385133914,white
05009,0.9526979522259735,1.260158462661524,1.547033435166615,0.015648826064976473,-0.07508440091763266,-0.017211110351179216,-0.0405221612519364,white
05011,1.6387171156786589,1.1550151265854633,0.6569217825865364,0.014957113987764559,-0.004350767876719963,-0.003136299153413391,0.00789680581494694,blue
05013,2.040394367389084,0.2630408936118062,2.6480340089639354,0.040630416940829125,0.06715492608945754,0,-0.02179891937942785,blue
05015,2.7358511725879717,0.6888638005831911,0.5595988546821388,-0.01188383181455449,-0.0035354262903299683,-0.05426289970656082,-0.027703322752998128,blue
05017,1.0810034087332365,1.6077042233360292,0.8247127156381069,0.03248747964696944,0.10283610696272596,0.010864427773191332,0.013754810904456804,blue
05019,1.6031081453240252,0.7546557908649069,0.8077989550505457,0.012683512415106846,-0.02531131751160265,-0.008539047153445422,0.016842769189717978,white
05021,2.4476552726743552,1.011273391400558,1.3264792049700878,0.03916037368696198,0.1546937832046131,-0.0043174195390256135,0.008112478589827521,white
05023,1.2029970603388551,0.7741289776944856,0.6798457809266648,0.010670937913941969,0.026434623443944393,-0.043297988886905746,-0.05380108282202354,blue
05025,4.108494743874905,0.6196755999667366,1.584598755450023,0.024399397843074665,0.03952879229867788,-0.3984843597262952,0.03301282051282051,blue
05027,1.5701507411027418,1.1326369455828125,0.851053453420882,0.016751136655026356,0.03546138206764902,0.0017724612639319793,-0.009711500361858338,blue
05029,1.30698345782772,0.5699236381800711,0.3157644457420595,0.019771870846844074,-0.007064593484450543,0.02136492245602334,0.030622209522173083,blue
05031,0.511886952100246,1.1711322204764552,1.0531034190442985,-0.012990513810247517,0.010959605590089039,-0.044872882347520536,-0.005143793184251599,white
05033,0.9625703688195141,0.5100738475028495,0.5327486027145844,0.0061010561988018245,-0.019066870543640802,-0.016411392114101874,0.07071915218166352,white
05035,1.5031467963683722,1.0113642556362028,0.4109207218765435,0.003653876909642706,0.013522723200389285,0.007102548321922764,0.01342683494868634,blue
05037,8.343331951088786,1.1714268507272423,0.9875043378007455,0.016259579872154317,0.03167808861942604,-0.009596784982793071,-0.0038554060063070382,blue
05039,1.9059290840639003,1.6799060158419468,0.620661887110212,0.0266305367175943,0.016818274204564866,0.02191318955211674,0.0075818730472266395,pink
05041,0.9113682260980023,0.8153783301785891,0.8994269323254585,0.010091149854648828,-0.028739346528956787,0.023653352541178174,-0.02333997503365224,blue
05043,1.723295865091021,0.9824937638079093,1.1139860826573578,0.011844147906783297,-0.04470815595109049,-0.04935632660191971,-0.0037050939638631044,blue
05045,1.9645376974829645,0.7492685011611064,0.885101826512792,-0.007981646944370147,0.011480207809229204,-0.015271096736038403,-0.010597884378484922,blue
05047,2.4692276193022162,1.068053446222499,0.7073503572009431,-0.004386887503613157,-0.01243407294276232,-0.005195434026225854,-0.03515298382792298,white
05049,1.822163439330733,1.387754753630394,1.0287300109676665,-0.020706119760508446,0.022695875537953648,-0.0879888142666623,-0.0363202034675966,blue
05051,0.7363143358826151,1.0672714256626228,0.6424227680920187,0.0028447610485384245,0.032314020759758075,-0.0070792107861022855,-0.02590265656841668,white
05053,6.038059811557512,0.3172798999015715,0.38686872074754586,-0.0019902958964824525,-0.01676272841140719,-0.23294296268216502,-0.031718667101099794,blue
05055,1.186439231706352,0.5424120430164984,0.6245967594506173,-0.014683659039151286,0.008264890590280016,-0.03451105906391041,-0.00807858069442884,blue
05057,0.7061104871899836,1.2478861181910865,0.9925120677624176,0.01777301071141535,0.026667940453776427,0.007466950273739115,-0.014170887362657657,white
05059,3.0104315801908825,0.9587642353969236,0.42467859891883525,0.00653090346745786,0.031229215474673267,-0.011290442744871532,-0.014431231021171598,blue
05061,1.2528940839533453,0.7863930471590336,0.564074641490218,0.01612336073208568,0.056001460168263684,-0.01251275709745644,-0.004872181134302123,blue
05063,0.8209195681270526,1.079914477518805,1.027875984692655,0.01373443438086953,0.020360736778901555,-0.0017263972152646522,-0.007266582583735503,white
05065,2.164106938193737,1.4298765978649655,1.2513992067064699,0.020118089751835922,-0.06906081803157946,0.022718651958427028,-0.012196113787188202,blue
05067,1.9155336563249612,1.1339287690076068,0.8534574524524713,0.01423695167514134,-0.12867620855137613,0.028519756378682082,-0.024312290497554446,blue
05069,1.3825609562408006,0.9798422929981707,0.6405345864844705,0.025966328169227317,0.028109100113831498,0.01633755604852516,0.057139223653502894,blue
05071,0.698584439434975,1.016411710450374,0.5725251217465223,-1.6917761739720927e-4,-0.07216318296973656,-0.008689561873784824,-0.009515683536520724,blue
05073,1.6145242826428616,1.6440586682793434,1.6124590223998458,0.023109062575263507,-0.0223718426643572,0.05063774323808734,0.0141422098576651,white
05075,2.513879047433043,1.0498823921024307,0.5834599550173399,0.0034586796298252563,0.0018014955768435482,-0.016052503078347435,-0.028720230992599273,blue
05077,1.8130084818827332,1.7456004899248314,1.5773689945618323,0.02245194447050113,0.02021404521404523,-0.008926017298307743,-0.0568924057968976,blue
05079,3.0779672002075653,1.0795063569526908,0.6183308084461285,0.020520911667559538,0.009083045802066102,6.538526081733776e-4,-0.030330104668056978,blue
05081,1.7661404277297716,0.6498405405936898,0.47016101452461684,0.019905157055124932,0.002347410722934995,0.008630473905146185,-0.00366602449498713,blue
05083,1.046655648589674,1.1414743288054086,0.8801308758120783,0.015208962924296188,-0.010095448116124506,-0.012713586686495271,-0.011178891121956325,white
05085,2.0247142056052954,0.752561279982221,0.5471773007676132,-0.015352453002917432,-0.032466095427943695,-0.05442325110536529,-0.026516379490667465,blue
05087,8.340026006689612,0.8958410390683058,0.5735324143355759,-0.002769940802965787,-0.018831309254732698,-0.01724715604044985,-0.07679823942665003,blue
05089,3.070293851713022,0.6104564075241716,0.6002384186490725,0.01610889061405262,-0.07146113994420113,0.006962592021666769,-0.01718979399254782,blue
05091,1.0141444369809596,0.625443835563613,0.5415559293628166,-0.0014985776773694837,-0.07619237569373691,0.014677589710637862,-0.03315686910821669,blue
05093,1.721958830431092,0.629863379088363,1.380579477361389,-0.01641996765907976,-0.009015334924653628,0.0038598932650043107,-0.13547363241381657,white
05095,2.0305603842079574,1.2192199227148648,1.3620370788259102,0.005820300692095881,-0.0646838288562785,0.0011900387349452423,-0.09433482583109848,blue
05097,2.56609053081643,0.31436775204450723,1.1099830786307792,0.02385449564387876,0.03185276387423749,-0.36773379672552226,-0.04532425224749185,blue
05099,0.8699213522385274,1.0797922464817793,0.6144797084762734,0.00789282770430203,-0.07306577258630467,-0.11374760321397184,-0.05429251915441855,pink
05101,0.3748675366486239,2.433306627771462,1.2148632413783194,-0.032827599203511526,-0.1155089958412924,-0.01346712731280042,2.720551784569647e-4,pink
05103,0.8348851357476518,1.0368772144992118,0.9929263473517522,0.013790276324301132,0.0031519465076324305,0.007249133661573937,-0.037401483079101315,white
05105,3.4530844622502763,0.9842864460800071,0.5153461589084243,-0.022294546830701457,-0.5183510152237878,-0.06369874658643587,-0.034326804927424126,blue
05107,3.139951821552829,1.515115971815325,1.0432114032643296,0.02650802374193567,0.03044235217706339,0.04801754927349459,0.015355085143517045,blue
05109,2.7286440408595527,0.786665371759584,1.654980512641467,0.012410841018649098,0.03304060591903363,0.006625658947834579,-0.05089127017384036,blue
05111,2.941705398458052,0.9015709019531002,0.788113204636848,0.015738485297237002,0.04063359953079112,-0.02975385476927862,0.0510589113906915,blue
05113,0.9350245696943992,1.1220288472801998,0.7768360080862496,0.011063167308097931,0.006762049548060501,-0.011194877405685866,-0.005418030147616315,blue
05115,1.289899899684197,0.8973240200586985,0.9847840930826008,0.004546833579356346,0.005555813828328493,-0.02881742537689287,-0.027729632956254923,blue
05117,7.7509099542800595,1.0248029879716156,0.4905735628770193,0.01596127993631946,0.004859944242323999,-0.043730792534931354,-0.0900714615735871,blue
05119,0.41555518010845416,1.0773144496449971,1.218503313616528,0.008165020461412032,0.019000032121469446,0.0077666352699325095,0.006962612609083996,white
05121,1.7949982577330637,1.023156760868279,0.7420336848116609,0.020213638785582556,0.05951781260940808,-0.06244437133494524,-0.06697091823879009,blue
05123,1.936231256640973,1.690344766695405,1.3112576120386301,0.021205222513625988,0.06079620131961837,-0.011866087275300674,0.01579181878764526,white
05125,0.6462580038860364,1.0551858375152197,0.46501334229157293,-0.02292146919465714,0.008160514411426867,-0.03944934398725645,-0.003001232709664403,white
05127,4.392481891228965,0.7555993841596106,0.408588144112757,0.008000437243958203,0.00830106556496667,0.008342033878150778,-0.08005083193771019,blue
05129,3.3917770844335116,1.571268858128311,0.9744621943532402,0.012096318938766304,-0.06727291182889147,-0.00814043190104342,-0.0706108068256995,pink
05131,0.6774041163020955,0.985252911009288,1.2778725350178468,0.013283638085921756,0.047873703946877975,0.003387856593128935,-0.013903272205808326,white
05133,1.8291453695309547,0.6989448909461552,0.5208399664303319,0.029346393994709574,-0.020730891752367496,0.008269840468812295,0.010344731077606218,blue
05135,0.782629862831228,0.8938768594323195,1.2521922067110163,0.013514162152933485,-0.12567758328627893,-0.027265143173508623,0.030749156543317314,white
05137,0.752163430320539,1.0870593554254167,0.8750032759271708,0.01936949546389304,0.017652924656193593,-0.014580339752658267,-0.031157378236525878,blue
05139,0.9283534632164726,0.7152738396876401,1.3205615260996404,0.008502486446114987,0.03765010036240657,-6.609862351161566e-4,-0.10450371637727915,white
05141,1.2314372544453067,1.360740360122565,0.6318116776904766,-0.012515255359996435,-0.07993686837309252,-0.0028019334589831192,-0.03369175134969517,pink
05143,0.7670271664736933,1.2799971386519686,1.0930120351411827,-0.005696824856074145,0.015633877083239066,-0.02950281703581118,0.012735714620864846,white
05145,1.4724121378675306,0.8924959090720842,0.3667763664880034,-2.7671676670104616e-5,0.004587544991862258,-0.02853842465135469,-0.0021396875719916887,blue
05147,1.6838799013113142,0.6093224121956563,1.7528153223822343,0.007817558136088887,-0.03928499039195556,-0.030703020647352343,-0.13846230384230943,blue
05149,1.4509865549820402,1.0581331322590395,0.7634816161518218,0.019179985088641195,0.007821479916607388,-0.05151873787718179,-0.019752434322174762,blue
06001,0.7394851031174107,1.0580251150429083,0.8147371593384575,-0.005832226783002969,0.006391406942237565,-0.024537674794051646,-0.002187795547251481,blue
06003,13.514152989721676,0.2619991046763008,0.9297785840264509,-0.06549422314528344,0.08333333333333333,-0.09564182194616977,-0.0038400453771979537,white
06005,4.160129615534271,0.9961474682602524,0.5043170547135079,0.008787325834895332,-0.008343106723544236,0.004227854391003727,-0.022180719941408533,blue
06007,0.7578827073886051,1.4066552626591182,0.8613765188129832,-0.0019614854741073053,-0.004050396069996409,-0.02655328456594378,0.023642881536024875,pink
06009,2.4752943228325006,1.0059684441944499,0.7412581905985063,0.014888633176352518,0.008548512141065334,-0.012296973867945104,0.052460202300318004,white
06011,2.1109347381223698,0.6578531162611424,0.3859591510121825,-0.001694500059267534,-0.022194913141691607,-0.025774579877266002,0.004999614009657061,blue
06013,0.5641885556199,1.2272592596904806,1.0563066589513868,0.0031548215761660003,0.011139914677412044,-0.019821672673957225,0.020261896733927042,white
06015,0.34510141978040576,1.4711364055007008,0.8698543007809909,0.00430292775601906,-0.08708752150669233,0.0030027541440530324,-0.004875563559277718,pink
06017,1.2056073484809393,0.9297704428038795,0.8325275855780246,-0.0016676721800152339,-0.021220193481538363,-0.02460143164823232,0.011135005452388613,blue
06019,0.9619846636679243,0.9786704709131673,1.1309755012507325,4.644753499003618e-4,0.011745525295883186,-0.019880840384960807,0.018123055915283137,blue
06021,2.867766144315074,0.6272241748476086,0.6179533173142251,-0.015894018969356993,-0.02955414244055733,0.002219455785381419,-0.01797035153207648,blue
06023,0.7907771751239712,1.0216767686424146,1.0271627813242825,0.006520700563074499,0.07350304830335681,-0.012488655778593528,0.010350520996439006,blue
06025,21.17523857128984,1.1328297589483,0.3919163978920447,0.0023649188009604695,0.007467091939384806,-0.021818287987280072,0.0036932996577068167,blue
06027,1.2393086198246566,1.6356729979975562,0.548409592192569,0.011998637061461138,-0.04721700056385655,-0.004260042755126159,0.024783049865605488,blue
06029,10.760769363028128,1.1672442150441014,0.6336766482456577,-0.004227699820310915,-0.01343598566044335,-0.021581993791167164,-0.002649702593545744,blue
06031,1.5532295434346177,1.2260990239819547,0.6458343534163085,-0.0010771990463266379,-0.04751913925619983,-0.014921178120270029,-0.009318135719170683,blue
06033,1.2786893865754436,1.5158091189594962,0.5783920999673268,0.0095240975654322,-0.019743389774869436,-0.010211702491741447,0.01971568202608882,blue
06035,2.0071424879945607,1.352997705669402,0.8031066727023045,0.005235161775204389,-0.12688601222932658,-0.0032068491291494692,-0.13953802837661453,blue
06037,0.5186805477889883,1.0133242893890264,1.1169215192854371,1.866677922342075e-4,0.031688218385365396,-0.019895629595948438,0.0030471852344892136,white
06039,2.173563341116294,1.347364744023721,0.6389692114759244,-0.00713304336007482,-0.055313004940220276,-6.125685576293227e-4,0.007175097601379276,pink
06041,0.3248145947666199,1.139957123622453,0.9794337810921566,3.327638543757838e-4,-0.07580896307066434,-0.012905525028755749,0.013409867667416853,white
06043,1.5097021738512402,0.8355521228392939,1.8179913091500262,0.01306546244031499,-0.09745905062598999,0.012878483705479626,0.08687706048560925,white
06045,1.300155991959696,1.1236131963434344,0.8582064134287206,0.005441445100223707,0.013394243871978373,-0.0035533206539236305,0.020518172765359353,blue
06047,2.8136596206752706,1.1749515074971217,0.5074495082964504,1.1334868602410619e-4,-0.02028658494537975,-0.018688617567346966,0.04319224395399348,blue
06049,2.603273888095175,2.2598620981697763,0.5133746785253072,0.018776409337316356,-0.05000000000000001,0.0024906542891311666,-0.03492007396222692,blue
06051,0.5996443254750864,0.3195856308906815,0.9290597071398579,0.008504332273404192,-0.08131374903991961,-0.03603433328985696,-0.032945698232130304,white
06053,2.9769164067113563,1.1596401912995151,0.6974380572875994,2.5010845844167793e-4,-0.0074485695871487675,-0.012399468065815211,0.009657093497822188,blue
06055,3.41344743906329,1.2530052497848791,0.4148334327242296,-0.011893134133794147,-0.050647833841908976,-0.0050692259693540746,0.001599341265832299,blue
06057,1.2800496411121136,1.0181511955275389,0.6950433517852015,0.007708420323761267,0.023702332037869665,-0.004080782277876116,0.010240617452592037,blue
06059,0.48873065241140157,0.831208535491694,1.1589563497339799,-9.293791811558205e-4,0.015051809083756496,-0.02643760166119785,0.00393727002623413,white
06061,0.38724441288406103,0.8019537831928464,1.0923105260220562,-0.007327794599944304,0.05177330505731596,-0.05087878688760454,-0.017484621860274153,white
06063,2.4386497712884005,1.6148134855530698,0.6966676131583829,0.026045856464514648,-0.06572376039156473,0.009744838880891494,0.019127432525044674,blue
06065,1.7582696291133149,1.0594776255698082,0.5370188740132177,-4.93217203538221e-4,0.024146315859183122,-0.03378622779831797,0.012447653774355128,blue
06067,0.4357754522252402,1.033467913995187,1.0962592039361603,0.0022068389988864957,0.02421825498248149,-0.016261385230831503,0.021049572342606192,white
06069,3.807332181512351,0.9111118205647428,0.44041613361381066,6.785317848031824e-4,-0.02414212449621934,-0.024121126673028136,0.042320610302545504,blue
06071,0.8471788300722053,1.1925544864017448,0.5351084314769585,-0.0012741201333723584,0.0245867529933397,-0.02655731289644624,0.007222237341091864,blue
06073,0.5103165798285043,0.9968689561061087,0.9989262973585713,-0.003805196983684478,0.00289208155777555,-0.025988579735250393,2.724277586928503e-4,white
06075,0.666706137909753,0.9151901891831392,1.352574248936975,-0.024182877321204332,0.019836381920734225,-0.01615325949924753,-0.03905025722849091,blue
06077,3.060487530141582,1.154385072062672,0.5185227125767811,8.375846956989675e-4,0.0172635757008327,-0.008803374882205395,0.00905101385906334,blue
